track_name,track_pop,artist,artist_pop,album,length,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days,youtube_platform_id,spotify_platform_id,tiktok_platform_id,itunes_platform_id,itunes_album_platform_id,song_guid
Expert Jatt,69,Nawab,51,Expert Jatt,199534,spotify:track:7rr6n1NFIcQXCsi43P0YNl,0.765,0.948,6,-2.816,0,0.199,0.298,0.0,0.0784,0.647,172.038,audio_features,7rr6n1NFIcQXCsi43P0YNl,spotify:track:7rr6n1NFIcQXCsi43P0YNl,https://api.spotify.com/v1/tracks/7rr6n1NFIcQXCsi43P0YNl,https://api.spotify.com/v1/audio-analysis/7rr6n1NFIcQXCsi43P0YNl,199535,4,401,EXPERT JATT - NAWAB (Official Video) Mista Baaz | Juke Dock,Nawabofficial,62476534,1800000,0,TJyy_qz_qII,7rr6n1NFIcQXCsi43P0YNl,6570939434139650822,1562700899,1562700898,rBR9z2JagWHL
Birthday,60,Anne-Marie,79,Birthday,181466,spotify:track:5hff5RQeE84pznOt8WEWeO,0.609,0.785,11,-3.32,1,0.0891,0.0502,0.0,0.171,0.756,151.995,audio_features,5hff5RQeE84pznOt8WEWeO,spotify:track:5hff5RQeE84pznOt8WEWeO,https://api.spotify.com/v1/tracks/5hff5RQeE84pznOt8WEWeO,https://api.spotify.com/v1/audio-analysis/5hff5RQeE84pznOt8WEWeO,181467,4,402,Anne-Marie - BIRTHDAY [Official Video],ANNEMARIE,57142271,1800000,0,egVAW6l_QU8,5hff5RQeE84pznOt8WEWeO,6789709488388573186,1495360252,1495360251,RUKpYWREKhOp
Kal Ho Na Ho (Flute by Palak Jain),0,Palak Jain the Golden Notes,0,Kal Ho Na Ho (Flute by Palak Jain),321500,spotify:track:7GzlAkqjM7CO3weyQDK8Bq,0.389,0.43,0,-12.348,1,0.0279,0.136,0.776,0.0761,0.399,81.043,audio_features,7GzlAkqjM7CO3weyQDK8Bq,spotify:track:7GzlAkqjM7CO3weyQDK8Bq,https://api.spotify.com/v1/tracks/7GzlAkqjM7CO3weyQDK8Bq,https://api.spotify.com/v1/audio-analysis/7GzlAkqjM7CO3weyQDK8Bq,321500,4,403,Kal Ho Na ho I Palak Jain I Flute I @thegoldennotes,Palak Jain the Golden Notes,56385800,1800000,0,mcNi1Zws3QU,7GzlAkqjM7CO3weyQDK8Bq,6873430687664326658,,,AYRRIMbRoEYJ
How Long,0,Charlie Puth,81,How Long,198237,spotify:track:32DGGj6KlNuBr6WaqRxpxi,0.849,0.581,1,-5.243,0,0.0767,0.189,3.61e-06,0.0805,0.779,110.008,audio_features,32DGGj6KlNuBr6WaqRxpxi,spotify:track:32DGGj6KlNuBr6WaqRxpxi,https://api.spotify.com/v1/tracks/32DGGj6KlNuBr6WaqRxpxi,https://api.spotify.com/v1/audio-analysis/32DGGj6KlNuBr6WaqRxpxi,198237,4,406,"Charlie Puth - ""How Long"" [Official Video]",Charlie Puth,26834061,1800000,0,CwfoyVa980U,32DGGj6KlNuBr6WaqRxpxi,280513311648153600,1600697865,1600697656,kUrJ3Z8NMTDF
Miya Bhai - Remix Version,30,Ruhaan Arshad,28,Miya Bhai (Remix Version),247384,spotify:track:0Gb9sVD4JfqlG2eKTUaEXk,0.743,0.694,4,-9.533,1,0.0461,0.000197,7.22e-05,0.256,0.254,130.044,audio_features,0Gb9sVD4JfqlG2eKTUaEXk,spotify:track:0Gb9sVD4JfqlG2eKTUaEXk,https://api.spotify.com/v1/tracks/0Gb9sVD4JfqlG2eKTUaEXk,https://api.spotify.com/v1/audio-analysis/0Gb9sVD4JfqlG2eKTUaEXk,247385,4,407,"MIYA BHAI HYDERABADI 
| OFFICIAL VIDEO | RUHAAN ARSHAD |",Ruhaan Arshad,26123285,1800000,0,RMLlyK9rLmc,0Gb9sVD4JfqlG2eKTUaEXk,6627317932416305925,,,B2E9J94ScFN0
24K Magic,68,Bruno Mars,86,24K Magic,225983,spotify:track:2gFvRmQiWg9fN9i74Q0aiw,0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97,audio_features,2gFvRmQiWg9fN9i74Q0aiw,spotify:track:2gFvRmQiWg9fN9i74Q0aiw,https://api.spotify.com/v1/tracks/2gFvRmQiWg9fN9i74Q0aiw,https://api.spotify.com/v1/audio-analysis/2gFvRmQiWg9fN9i74Q0aiw,225983,4,408,Bruno Mars - 24K Magic (Official Music Video),Bruno Mars,20144918,1800000,0,UqyT8IEBkvY,2gFvRmQiWg9fN9i74Q0aiw,159982866855063552,1161504024,1161503945,A2Dvm0P5Ek6z
Cumpleaños Feliz,43,Toy Cantando,56,Cumpleaños Feliz,92465,spotify:track:7yyGeLRCAjkEk9XovIe61t,0.745,0.758,5,-6.606,1,0.0346,0.531,1.6e-06,0.149,0.854,130.105,audio_features,7yyGeLRCAjkEk9XovIe61t,spotify:track:7yyGeLRCAjkEk9XovIe61t,https://api.spotify.com/v1/tracks/7yyGeLRCAjkEk9XovIe61t,https://api.spotify.com/v1/audio-analysis/7yyGeLRCAjkEk9XovIe61t,92466,4,409,Cumpleaños Feliz,Toy Cantando & Paola Vargas & Sabina Muñoz,5935828,1800000,0,,7yyGeLRCAjkEk9XovIe61t,6785550153492219906,1496352186,1496351876,jOk4jnBy23c3
You,69,Miley Cyrus,84,Endless Summer Vacation,179426,spotify:track:6FAsJDkg4y5JSWP9ZMKlDj,0.625,0.568,11,-5.663,1,0.0324,0.288,0.0,0.674,0.348,85.545,audio_features,6FAsJDkg4y5JSWP9ZMKlDj,spotify:track:6FAsJDkg4y5JSWP9ZMKlDj,https://api.spotify.com/v1/tracks/6FAsJDkg4y5JSWP9ZMKlDj,https://api.spotify.com/v1/audio-analysis/6FAsJDkg4y5JSWP9ZMKlDj,179427,3,410,Miley Cyrus - You (Official Lyric Video),Milymipom,2456597,1800000,0,w7Xqzji5p_0,6FAsJDkg4y5JSWP9ZMKlDj,6859680616510802690,1663973819,1663973555,I1vy9lL0VKkP
Terpesona,0,Bulan Sutena,37,Terpesona,147368,spotify:track:2jmk5ZcLracZrrycx7kf57,0.831,0.178,1,-12.744,1,0.039,0.85,3.21e-06,0.153,0.36,114.02,audio_features,2jmk5ZcLracZrrycx7kf57,spotify:track:2jmk5ZcLracZrrycx7kf57,https://api.spotify.com/v1/tracks/2jmk5ZcLracZrrycx7kf57,https://api.spotify.com/v1/audio-analysis/2jmk5ZcLracZrrycx7kf57,147368,4,411,Bulan Sutena - Terpesona ( Official Music Video),Bulan Sutena,299777158,1771432,-128568,lbj8YbpFa1M,2jmk5ZcLracZrrycx7kf57,6936177291449862145,1556876611,1556876591,e2Vs2b3neNWf
Trap,0,Epic Yoga,18,Epic Oceans,73952,spotify:track:5MTOiL5yihzetTSYExlcoI,0.08,1.0,1,-6.187,1,0.089,0.68,0.546,0.94,0.000201,169.05,audio_features,5MTOiL5yihzetTSYExlcoI,spotify:track:5MTOiL5yihzetTSYExlcoI,https://api.spotify.com/v1/tracks/5MTOiL5yihzetTSYExlcoI,https://api.spotify.com/v1/audio-analysis/5MTOiL5yihzetTSYExlcoI,73953,1,413,Epic Music(863502),Draganov89,287965318,1757136,157136,,5MTOiL5yihzetTSYExlcoI,6873501791145691137,,,8ZDJQOhqkKxK
Mera Dil Bhi Kitna Pagal Hai - Recreated Version,72,Stebin Ben,63,Mera Dil Bhi Kitna Pagal Hai (Recreated Version),200827,spotify:track:2n9ylYiF7urpXo36qBwr3g,0.601,0.733,6,-5.987,0,0.0362,0.333,1.73e-06,0.406,0.375,94.017,audio_features,2n9ylYiF7urpXo36qBwr3g,spotify:track:2n9ylYiF7urpXo36qBwr3g,https://api.spotify.com/v1/tracks/2n9ylYiF7urpXo36qBwr3g,https://api.spotify.com/v1/audio-analysis/2n9ylYiF7urpXo36qBwr3g,200828,4,414,Mera Dil Bhi Kitna Pagal Hai | Stebin Ben | Ritisha | 27 Years Of Saajan,Stebin Ben,12156840,1700000,100000,TQzhiXpTkHU,2n9ylYiF7urpXo36qBwr3g,6703162558527834113,1447528078,1447528075,9L95YWcjBTNM
Home,75,Edith Whiskers,59,Home,195358,spotify:track:2qPSa6HXjzwa9sLhNGpA1T,0.725,0.199,2,-12.478,1,0.0357,0.982,0.00395,0.1,0.264,120.031,audio_features,2qPSa6HXjzwa9sLhNGpA1T,spotify:track:2qPSa6HXjzwa9sLhNGpA1T,https://api.spotify.com/v1/tracks/2qPSa6HXjzwa9sLhNGpA1T,https://api.spotify.com/v1/audio-analysis/2qPSa6HXjzwa9sLhNGpA1T,195359,4,415,Tom Rosenthal (Edith Whiskers) - Home (Lyrics),Tom Rosenthal,1536455117,1700000,0,A0j06l8H1os,2qPSa6HXjzwa9sLhNGpA1T,6773436955838401285,1535573815,1535573812,9ZKpuC8qXUA9
Love Is Gone - Acoustic,81,SLANDER,65,Love Is Gone (Acoustic),176971,spotify:track:7F1CiKqrY44kh5cDqwHOnx,0.541,0.153,6,-10.654,1,0.0303,0.882,1.66e-06,0.16,0.359,139.644,audio_features,7F1CiKqrY44kh5cDqwHOnx,spotify:track:7F1CiKqrY44kh5cDqwHOnx,https://api.spotify.com/v1/tracks/7F1CiKqrY44kh5cDqwHOnx,https://api.spotify.com/v1/audio-analysis/7F1CiKqrY44kh5cDqwHOnx,176972,4,418,SLANDER - Love Is Gone ft. Dylan Matthew (Acoustic),SLANDER & Dylan Matthew,425092043,1700000,0,hCrtcVDgCGw,7F1CiKqrY44kh5cDqwHOnx,6761759820828641281,1486692267,1486692266,kahitUy6uljD
BIZCOCHITO,0,ROSALÍA,82,Find Your Line: Official Music from GRAN TURISMO 7,109109,spotify:track:1dysYaB5RKYFMjpGF7ajIp,0.93,0.765,1,-4.193,1,0.0736,0.575,0.0474,0.125,0.813,116.994,audio_features,1dysYaB5RKYFMjpGF7ajIp,spotify:track:1dysYaB5RKYFMjpGF7ajIp,https://api.spotify.com/v1/tracks/1dysYaB5RKYFMjpGF7ajIp,https://api.spotify.com/v1/audio-analysis/1dysYaB5RKYFMjpGF7ajIp,109109,4,419,ROSALÍA - BIZCOCHITO (Letra/Lyrics),La Rosalia,409057410,1700000,0,MWiRZ5gWSd8,1dysYaB5RKYFMjpGF7ajIp,7076281174691973122,1607918709,1607918350,rfDLQi5Ujd5C
Happiest Year,2,Jaymes Young,66,Happiest Year,228442,spotify:track:5kcvBnt6DPX3AMEsCx1qDh,0.501,0.167,1,-14.061,1,0.0484,0.885,0.0,0.111,0.356,112.275,audio_features,5kcvBnt6DPX3AMEsCx1qDh,spotify:track:5kcvBnt6DPX3AMEsCx1qDh,https://api.spotify.com/v1/tracks/5kcvBnt6DPX3AMEsCx1qDh,https://api.spotify.com/v1/audio-analysis/5kcvBnt6DPX3AMEsCx1qDh,228443,3,420,Jaymes Young - Happiest Year [Official Music Video],jaymesyng,395044271,1700000,0,i-qT5n_5Mys,5kcvBnt6DPX3AMEsCx1qDh,6711647551864440834,1606809771,1606809076,Ftjlghjl2OUj
