track_name,track_pop,artist,artist_pop,album,length,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days,youtube_platform_id,spotify_platform_id,tiktok_platform_id,itunes_platform_id,itunes_album_platform_id,song_guid
Sin Pijama,71,Becky G,78,MALA SANTA,190160,spotify:track:62vDrkBEyJYEOFj1ScBqM7,0.788,0.745,11,-4.417,0,0.0448,0.352,4.56e-05,0.0973,0.79,94.002,audio_features,62vDrkBEyJYEOFj1ScBqM7,spotify:track:62vDrkBEyJYEOFj1ScBqM7,https://api.spotify.com/v1/tracks/62vDrkBEyJYEOFj1ScBqM7,https://api.spotify.com/v1/audio-analysis/62vDrkBEyJYEOFj1ScBqM7,190160,4,801,"Becky G, NATTI NATASHA - Sin Pijama (Official Video)",Becky G & Natti Natasha,41908982,1100000,0,zEf423kYfqk,62vDrkBEyJYEOFj1ScBqM7,6572315186747673345,1483618930,1483618279,nf8hHxe0m9x6
Del Mar - Solo Version,56,Ozuna,86,ENOC,206506,spotify:track:0fy1zbusOeX2ZWbCmsShuc,0.769,0.592,3,-5.5,0,0.0578,0.0142,1.07e-06,0.102,0.611,110.005,audio_features,0fy1zbusOeX2ZWbCmsShuc,spotify:track:0fy1zbusOeX2ZWbCmsShuc,https://api.spotify.com/v1/tracks/0fy1zbusOeX2ZWbCmsShuc,https://api.spotify.com/v1/audio-analysis/0fy1zbusOeX2ZWbCmsShuc,206507,4,802,Ozuna - Del Mar (Audio Oficial),OZUNA,41617480,1100000,0,SMLnR_bYQas,0fy1zbusOeX2ZWbCmsShuc,6868348623982184449,1530282244,1530281411,VmiFVW35TBr1
คลั่งรัก - Acoustic,28,First Anuwat,51,เกิดเป็นคนเหงา ฟังเพลงเศร้ามากกว่าเพลงรัก (Acoustic),174500,spotify:track:2BlQ5wpVCsw3JFbwTuiaCI,0.86,0.226,11,-12.491,1,0.0405,0.862,0.0,0.178,0.631,102.004,audio_features,2BlQ5wpVCsw3JFbwTuiaCI,spotify:track:2BlQ5wpVCsw3JFbwTuiaCI,https://api.spotify.com/v1/tracks/2BlQ5wpVCsw3JFbwTuiaCI,https://api.spotify.com/v1/audio-analysis/2BlQ5wpVCsw3JFbwTuiaCI,174500,4,803,คลั่งรัก (Crazy) | First Anuwat「Official MV」,First Anuwat,40788887,1100000,0,-jfAE4U4p3o,2BlQ5wpVCsw3JFbwTuiaCI,6916880776932034561,1581369866,1581369658,ACdOiOXQeER7
ดี๊ดี (UNEXPECTED),0,JAYLERR,34,ดี๊ดี (UNEXPECTED),193894,spotify:track:4KP9dagbB3Da9jnpfIEG7P,0.888,0.7,9,-5.077,1,0.0536,0.194,2.63e-06,0.311,0.603,95.015,audio_features,4KP9dagbB3Da9jnpfIEG7P,spotify:track:4KP9dagbB3Da9jnpfIEG7P,https://api.spotify.com/v1/tracks/4KP9dagbB3Da9jnpfIEG7P,https://api.spotify.com/v1/audio-analysis/4KP9dagbB3Da9jnpfIEG7P,193895,4,805,JAYLERRxPARIS - ดี๊ดี (UNEXPECTED) [Official Music Video],JAYLERR & Ice Paris,39568556,1100000,0,-SEmqYTbm4Q,4KP9dagbB3Da9jnpfIEG7P,6783903489002047489,,,Et8CNhZnmglf
Laxed – Siren Beat,54,Jawsh 685,59,Laxed (Siren Beat),201990,spotify:track:3BJiF37kmX4HCfYSO7qBnQ,0.736,0.62,0,-8.481,0,0.11,0.0577,0.692,0.318,0.959,150.026,audio_features,3BJiF37kmX4HCfYSO7qBnQ,spotify:track:3BJiF37kmX4HCfYSO7qBnQ,https://api.spotify.com/v1/tracks/3BJiF37kmX4HCfYSO7qBnQ,https://api.spotify.com/v1/audio-analysis/3BJiF37kmX4HCfYSO7qBnQ,201990,4,806,Jawsh 685 - Laxed (Siren Beat) (Official Video),Jawsh 685,39153592,1100000,0,PFxsG8vLm78,3BJiF37kmX4HCfYSO7qBnQ,6807910596994976517,1511241211,1511241207,m6zicCA27ueW
Dj pak wong wong,0,VARENZY REMIX,0,Dj pak wong wong,95348,spotify:track:15ZKLcrqurhKOzX1ALdMcL,0.858,0.668,1,-7.871,1,0.0489,0.000916,0.599,0.202,0.888,105.038,audio_features,15ZKLcrqurhKOzX1ALdMcL,spotify:track:15ZKLcrqurhKOzX1ALdMcL,https://api.spotify.com/v1/tracks/15ZKLcrqurhKOzX1ALdMcL,https://api.spotify.com/v1/audio-analysis/15ZKLcrqurhKOzX1ALdMcL,95348,4,807,DJ PAK WONG VONG STYLE THAILAND,@djrizal,37118827,1100000,0,YQGRWjX52t0,15ZKLcrqurhKOzX1ALdMcL,7023777781314799618,,,8yi0QG2wI2JQ
Ça Flingue,0,Genjutsu Beats,48,Ça Flingue,68571,spotify:track:11CmMDtveGmILXjxudEi6X,0.659,0.428,2,-9.234,0,0.607,0.374,4.77e-05,0.575,0.608,139.834,audio_features,11CmMDtveGmILXjxudEi6X,spotify:track:11CmMDtveGmILXjxudEi6X,https://api.spotify.com/v1/tracks/11CmMDtveGmILXjxudEi6X,https://api.spotify.com/v1/audio-analysis/11CmMDtveGmILXjxudEi6X,68571,4,809,Ça flingue,Genjutsu Beats,35056650,1100000,0,WVa2QRm0cc4,11CmMDtveGmILXjxudEi6X,6985865873705682945,1576997894,1576997893,W0z9eGFpKTBg
Hanya Rindu,27,Andmesh,64,Cinta Luar Biasa,252055,spotify:track:0qGWdzIbvxO1QsUiwfAoNz,0.281,0.174,7,-12.669,1,0.0333,0.896,0.0,0.106,0.265,178.476,audio_features,0qGWdzIbvxO1QsUiwfAoNz,spotify:track:0qGWdzIbvxO1QsUiwfAoNz,https://api.spotify.com/v1/tracks/0qGWdzIbvxO1QsUiwfAoNz,https://api.spotify.com/v1/audio-analysis/0qGWdzIbvxO1QsUiwfAoNz,252056,3,811,Hanya Rindu - Andmesh Kamaleng | Cover by Alyssa Dezek,Andmesh Kamaleng,32645370,1100000,0,zuBSlQ9SFrE,0qGWdzIbvxO1QsUiwfAoNz,6744906068561758209,1458386847,1458386789,KOmOG82JphDW
Zunea-Zunea,0,Cleopatra Stratan,32,La Vârsta De 5 Ani,176918,spotify:track:5tji9kINHpr1EDSeXegkqj,0.849,0.849,9,-3.532,0,0.0413,0.217,0.00335,0.348,0.967,129.942,audio_features,5tji9kINHpr1EDSeXegkqj,spotify:track:5tji9kINHpr1EDSeXegkqj,https://api.spotify.com/v1/tracks/5tji9kINHpr1EDSeXegkqj,https://api.spotify.com/v1/audio-analysis/5tji9kINHpr1EDSeXegkqj,176918,4,812,@CleopatraStratan - Zunea-zunea (Official Video),cleopatrastratan,30783162,1100000,0,dS1Gf7qq2sI,5tji9kINHpr1EDSeXegkqj,6618184720075197189,1555175800,1555175797,CX2HJ9aiu3ZT
Vai Ter Que Aguentar - Ao Vivo,39,Grupo Presença,54,Pagode do Presença | Made In Funk (Ao Vivo),156230,spotify:track:6IcEvBL0a04cQEqVEGVEb1,0.752,0.717,6,-7.072,1,0.0355,0.702,1.24e-06,0.395,0.867,129.953,audio_features,6IcEvBL0a04cQEqVEGVEb1,spotify:track:6IcEvBL0a04cQEqVEGVEb1,https://api.spotify.com/v1/tracks/6IcEvBL0a04cQEqVEGVEb1,https://api.spotify.com/v1/audio-analysis/6IcEvBL0a04cQEqVEGVEb1,156231,4,814,Vai Ter Que Aguentar,MC Don Juan,25717481,1100000,0,Iu1L_95DYbo,6IcEvBL0a04cQEqVEGVEb1,6827495743012539141,,,Oy7ts4uypxPW
