track_name,track_pop,artist,artist_pop,album,length,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days,youtube_platform_id,spotify_platform_id,tiktok_platform_id,itunes_platform_id,itunes_album_platform_id,song_guid
Safari,0,J Balvin,84,Energía,205600,spotify:track:6rQSrBHf7HlZjtcMZ4S4bO,0.508,0.687,0,-4.361,1,0.326,0.551,3.41e-06,0.126,0.555,180.044,audio_features,6rQSrBHf7HlZjtcMZ4S4bO,spotify:track:6rQSrBHf7HlZjtcMZ4S4bO,https://api.spotify.com/v1/tracks/6rQSrBHf7HlZjtcMZ4S4bO,https://api.spotify.com/v1/audio-analysis/6rQSrBHf7HlZjtcMZ4S4bO,205600,4,1015,"J Balvin - Safari ft. Pharrell Williams, BIA, Sky (Official Video)",J Balvin & rvssian & FARRU,123799681,873052,-3006,JWESLtAKKlU,6rQSrBHf7HlZjtcMZ4S4bO,6931596321790970630,1440834968,1440834941,eCxD5hktejEF
They Call Me Tiago (Her Name Is Margo),55,Tiagz,40,They Call Me Tiago (Her Name Is Margo),154455,spotify:track:1UxYmRBBJMMuzYcK9miSYs,0.878,0.578,0,-7.581,1,0.0722,0.196,0.433,0.0965,0.148,100.996,audio_features,1UxYmRBBJMMuzYcK9miSYs,spotify:track:1UxYmRBBJMMuzYcK9miSYs,https://api.spotify.com/v1/tracks/1UxYmRBBJMMuzYcK9miSYs,https://api.spotify.com/v1/audio-analysis/1UxYmRBBJMMuzYcK9miSYs,154455,4,1016,Tiagz - They Call Me Tiago (Her Name Is Margo) (Official Animated Video),Tiagz,121659313,872900,-5925,xKdPk-KAMnA,1UxYmRBBJMMuzYcK9miSYs,6814729158644566790,1506297348,1506297344,MkqS4IU3FwG3
Dheeme Dheeme,54,Tony Kakkar,59,Dheeme Dheeme,155607,spotify:track:4At0CnQes5Kx1ROSnnP4lK,0.952,0.657,0,-4.846,0,0.294,0.0266,0.0,0.0702,0.748,105.016,audio_features,4At0CnQes5Kx1ROSnnP4lK,spotify:track:4At0CnQes5Kx1ROSnnP4lK,https://api.spotify.com/v1/tracks/4At0CnQes5Kx1ROSnnP4lK,https://api.spotify.com/v1/audio-analysis/4At0CnQes5Kx1ROSnnP4lK,155607,4,1018,Dheeme Dheeme - @TonyKakkar | Neha Sharma | Official Music Video,Ski mask babe,13438453,871504,8304,9mWdw-09dso,4At0CnQes5Kx1ROSnnP4lK,6709398660318234625,1462260375,1462260373,M3vekStxjPO5
Năm Qua Đã Làm Gì (Lofi),5,Orinn,47,Năm Qua Đã Làm Gì (Remix),248792,spotify:track:4tRm1n7J1fCcrCBb9MlOtH,0.701,0.328,2,-10.804,1,0.0641,0.65,0.0,0.271,0.411,117.884,audio_features,4tRm1n7J1fCcrCBb9MlOtH,spotify:track:4tRm1n7J1fCcrCBb9MlOtH,https://api.spotify.com/v1/tracks/4tRm1n7J1fCcrCBb9MlOtH,https://api.spotify.com/v1/audio-analysis/4tRm1n7J1fCcrCBb9MlOtH,248792,4,1019,Năm Qua Đã Làm Gì (#TetComic),Noo Phước Thịnh,44280352,871400,-4200,,4tRm1n7J1fCcrCBb9MlOtH,6917490558931847937,,,UaRwieOgLqSr
Baarish Ki Jaaye,63,B Praak,73,Baarish Ki Jaaye,251428,spotify:track:4OQFlJOSID2AzpmOcuDlJl,0.524,0.765,3,-2.625,0,0.184,0.319,0.0,0.332,0.475,157.487,audio_features,4OQFlJOSID2AzpmOcuDlJl,spotify:track:4OQFlJOSID2AzpmOcuDlJl,https://api.spotify.com/v1/tracks/4OQFlJOSID2AzpmOcuDlJl,https://api.spotify.com/v1/audio-analysis/4OQFlJOSID2AzpmOcuDlJl,251429,3,1020,Baarish Ki Jaaye | B Praak Ft Nawazuddin Siddiqui & Sunanda Sharma | Jaani | Arvindr Khaira | DM,Sunanda Sharma,23061723,870280,16665,TYaNfLLOLNY,4OQFlJOSID2AzpmOcuDlJl,6941592733907847169,1559240885,1559240881,N6MUnqlvBwBm
Senza filtro - prod. Macs,35,Loomy,19,Senza filtro (prod. Macs),171570,spotify:track:7jmYJxWSk6hqLq3J1BcjLu,0.903,0.726,10,-6.474,0,0.139,0.123,0.0,0.0933,0.398,121.205,audio_features,7jmYJxWSk6hqLq3J1BcjLu,spotify:track:7jmYJxWSk6hqLq3J1BcjLu,https://api.spotify.com/v1/tracks/7jmYJxWSk6hqLq3J1BcjLu,https://api.spotify.com/v1/audio-analysis/7jmYJxWSk6hqLq3J1BcjLu,171570,4,1021,Senza filtro (prod. Macs),Loomy,105429153,870200,-3900,4nCGfDxRb4Y,7jmYJxWSk6hqLq3J1BcjLu,6719933750727150342,,,GqNXw2V7QJtQ
Stay With Me,80,1nonly,69,Stay With Me,141505,spotify:track:2WYs5LxOZfEyURXu7V0O1a,0.684,0.844,9,-7.649,1,0.335,0.302,0.0,0.374,0.335,126.677,audio_features,2WYs5LxOZfEyURXu7V0O1a,spotify:track:2WYs5LxOZfEyURXu7V0O1a,https://api.spotify.com/v1/tracks/2WYs5LxOZfEyURXu7V0O1a,https://api.spotify.com/v1/audio-analysis/2WYs5LxOZfEyURXu7V0O1a,141505,5,1022,Stay With Me,1nonly (=∩_∩=),136567500,868100,1271,ETecZsoA0jo,2WYs5LxOZfEyURXu7V0O1a,6883374967157688321,1535420910,1535420907,EZ7M9jyDyOKM
最上头的酒 - remix,14,兆仪,10,哪怕只一秒,110025,spotify:track:5h2q2YlQnGSAYqwGS7dniC,0.702,0.344,6,-16.146,1,0.113,0.934,0.954,0.109,0.316,177.839,audio_features,5h2q2YlQnGSAYqwGS7dniC,spotify:track:5h2q2YlQnGSAYqwGS7dniC,https://api.spotify.com/v1/tracks/5h2q2YlQnGSAYqwGS7dniC,https://api.spotify.com/v1/audio-analysis/5h2q2YlQnGSAYqwGS7dniC,110025,4,1023,Rockstar(Remix),耀温顺,85171205,867800,6872,,5h2q2YlQnGSAYqwGS7dniC,6876258485625948173,,,grb1nq5qZ1cy
Ashes,75,Stellar,64,Ashes,166355,spotify:track:3Pj6u2KTgepyyidp5xfbHp,0.712,0.568,5,-7.864,0,0.0546,0.0947,0.0,0.169,0.46,130.019,audio_features,3Pj6u2KTgepyyidp5xfbHp,spotify:track:3Pj6u2KTgepyyidp5xfbHp,https://api.spotify.com/v1/tracks/3Pj6u2KTgepyyidp5xfbHp,https://api.spotify.com/v1/audio-analysis/3Pj6u2KTgepyyidp5xfbHp,166356,4,1024,Stellar - Ashes (Official Video),Stellar,510408615,867500,-5528,1NnT8RjQHg8,3Pj6u2KTgepyyidp5xfbHp,6809253705544632321,1557767731,1557767719,3BUZIBeeGySg
ต่อจากนี้เพลงรักทุกเพลงจะเป็นของเธอเท่านั้น,26,No One Else,48,ต่อจากนี้เพลงรักทุกเพลงจะเป็นของเธอเท่านั้น,254500,spotify:track:315ar0QJiyciYkdVJUGA3w,0.502,0.637,9,-6.214,1,0.0437,0.221,0.0,0.212,0.485,169.896,audio_features,315ar0QJiyciYkdVJUGA3w,spotify:track:315ar0QJiyciYkdVJUGA3w,https://api.spotify.com/v1/tracks/315ar0QJiyciYkdVJUGA3w,https://api.spotify.com/v1/audio-analysis/315ar0QJiyciYkdVJUGA3w,254500,4,1025,No One Else - ต่อจากนี้เพลงรักทุกเพลงจะเป็นของเธอเท่านั้น | (OFFICIAL MV),No One Else,79673508,866900,1900,jbOTVZAm21M,315ar0QJiyciYkdVJUGA3w,7018608408827791362,1589900855,1589900844,FeoY2UDG9ZRp
Tala,1,Sarah Geronimo,55,The Great Unknown,245053,spotify:track:4T7CM071eEoHudiDShZlCJ,0.598,0.795,8,-1.602,1,0.0497,0.623,0.000193,0.0971,0.499,97.999,audio_features,4T7CM071eEoHudiDShZlCJ,spotify:track:4T7CM071eEoHudiDShZlCJ,https://api.spotify.com/v1/tracks/4T7CM071eEoHudiDShZlCJ,https://api.spotify.com/v1/audio-analysis/4T7CM071eEoHudiDShZlCJ,245053,4,1026,Tala - Sarah Geronimo [Official Music Video],Sarah Geronimo,9703856,866430,-2355,ahpmuikko3U,4T7CM071eEoHudiDShZlCJ,6772263376098691073,,,TdeduPv9PPhJ
Tansa Whoofed,5,Dstoas,2,Trefreezing Sloques,124551,spotify:track:4tLGgcw4sQY4HklcJpLL5T,0.516,0.546,1,-14.228,1,0.354,0.0308,0.9,0.464,0.151,169.691,audio_features,4tLGgcw4sQY4HklcJpLL5T,spotify:track:4tLGgcw4sQY4HklcJpLL5T,https://api.spotify.com/v1/tracks/4tLGgcw4sQY4HklcJpLL5T,https://api.spotify.com/v1/audio-analysis/4tLGgcw4sQY4HklcJpLL5T,124552,4,1027,Powerful songs like action movie music,Tansa,120634980,865934,57834,,4tLGgcw4sQY4HklcJpLL5T,6817460952171022337,,,H1dvBOpjonci
Happy Birthday Song,11,Barış Bölükbaşı,12,Happy Birthday Song,62000,spotify:track:5pKhMnRxZrRljPb45s4O7X,0.771,0.607,5,-4.635,1,0.0404,0.0607,5.27e-06,0.112,0.85,120.023,audio_features,5pKhMnRxZrRljPb45s4O7X,spotify:track:5pKhMnRxZrRljPb45s4O7X,https://api.spotify.com/v1/tracks/5pKhMnRxZrRljPb45s4O7X,https://api.spotify.com/v1/audio-analysis/5pKhMnRxZrRljPb45s4O7X,62000,3,1028,Happy Birthday Song,Barış Bölükbaşı,7049563,864080,3035,ru_zQHhmfOk,5pKhMnRxZrRljPb45s4O7X,6824516662385985538,1512415456,1512415450,dLEU1oLyPf0V
"АУФ - SQWOZ BAB, The First Station - Dron - Remix",0,BCO Music,10,"АУФ - SQWOZ BAB, The First Station - Dron",176013,spotify:track:3NgxhGrVatywOyQ9pRy5ez,0.785,0.759,1,-6.338,1,0.119,0.0216,0.0135,0.111,0.264,136.958,audio_features,3NgxhGrVatywOyQ9pRy5ez,spotify:track:3NgxhGrVatywOyQ9pRy5ez,https://api.spotify.com/v1/tracks/3NgxhGrVatywOyQ9pRy5ez,https://api.spotify.com/v1/audio-analysis/3NgxhGrVatywOyQ9pRy5ez,176013,4,1030,"SQWOZ BAB, THE FIRST STATION — АУФ (Lyric video)",SQWOZ BAB,75309266,864000,-2986,RFto1W9uXAc,3NgxhGrVatywOyQ9pRy5ez,6883184653151308545,1534798604,1534798603,5C8VjpOWCgBb
อิหยังวะ,10,Boom Boom Cash,19,อิหยังวะ,192000,spotify:track:68NiBb5lfkPUIzBvaIRVae,0.837,0.751,8,-5.969,1,0.315,0.121,1.31e-05,0.0575,0.828,75.004,audio_features,68NiBb5lfkPUIzBvaIRVae,spotify:track:68NiBb5lfkPUIzBvaIRVae,https://api.spotify.com/v1/tracks/68NiBb5lfkPUIzBvaIRVae,https://api.spotify.com/v1/audio-analysis/68NiBb5lfkPUIzBvaIRVae,192000,4,1031,BOOM BOOM CASH - อิหยังวะ (Ei Yang Wa)【Official Video】,BOOM BOOM CASH,72882167,863800,771,ej6Rw0NVuEA,68NiBb5lfkPUIzBvaIRVae,6871012980469794818,1530582293,1530582292,B9NLMV8X8g6q
"Vaathi Coming (From ""Master"")",61,Anirudh Ravichander,81,"Vaathi Coming (From ""Master"")",228257,spotify:track:4dJrjWtAhEkW7VdPYSL1Ip,0.649,0.947,7,-4.087,1,0.26,0.218,0.383,0.0532,0.579,164.943,audio_features,4dJrjWtAhEkW7VdPYSL1Ip,spotify:track:4dJrjWtAhEkW7VdPYSL1Ip,https://api.spotify.com/v1/tracks/4dJrjWtAhEkW7VdPYSL1Ip,https://api.spotify.com/v1/audio-analysis/4dJrjWtAhEkW7VdPYSL1Ip,228258,4,1033,Vaathi Coming 200 Million - Master | Anirudh Ravichander | Thalapathy Vijay,Anirudh Ravichander & Gana Balachandar,63493222,861600,1384,2liotXuDar8,4dJrjWtAhEkW7VdPYSL1Ip,6802573672163887106,1502968258,1502968254,QpwgZ1rjcN7r
Kenangan Terindah,0,SAMSONS,55,Semua Tentang Cinta,247000,spotify:track:6yAuwLDVQLguNcFxKpfvTl,0.607,0.469,3,-6.49,1,0.0337,0.317,4.48e-05,0.0488,0.331,120.014,audio_features,6yAuwLDVQLguNcFxKpfvTl,spotify:track:6yAuwLDVQLguNcFxKpfvTl,https://api.spotify.com/v1/tracks/6yAuwLDVQLguNcFxKpfvTl,https://api.spotify.com/v1/audio-analysis/6yAuwLDVQLguNcFxKpfvTl,247000,4,1034,SamSonS - Kenangan Terindah (Official Music Video),SamSonS,23236228,860700,21200,X0YDGxu1dCQ,6yAuwLDVQLguNcFxKpfvTl,268067771769372672,1443625295,1443625277,kUz8E5r3HQlY
Iris,0,Natalie Taylor,56,Iris,170921,spotify:track:69NoqtGfug4l177uGFTiGZ,0.312,0.268,11,-8.553,0,0.0333,0.918,0.000419,0.107,0.22,72.359,audio_features,69NoqtGfug4l177uGFTiGZ,spotify:track:69NoqtGfug4l177uGFTiGZ,https://api.spotify.com/v1/tracks/69NoqtGfug4l177uGFTiGZ,https://api.spotify.com/v1/audio-analysis/69NoqtGfug4l177uGFTiGZ,170921,3,1036,Natalie Taylor - Iris (Official Lyric Video),Natalie Taylor,179421362,860300,12415,T54xCLQVh4Q,69NoqtGfug4l177uGFTiGZ,6781991508011649026,1559178974,1559178968,ceASBzi0My74
Beautiful Scars,51,Maximillian,53,Beautiful Scars,194757,spotify:track:4kS01K2URu522IomkGOFHl,0.7,0.457,7,-8.667,1,0.0621,0.369,0.0,0.106,0.433,144.905,audio_features,4kS01K2URu522IomkGOFHl,spotify:track:4kS01K2URu522IomkGOFHl,https://api.spotify.com/v1/tracks/4kS01K2URu522IomkGOFHl,https://api.spotify.com/v1/audio-analysis/4kS01K2URu522IomkGOFHl,194757,4,1037,Maximillian - Beautiful Scars (Official Video),Maximillian,26018247,860100,466,OUFuaMj6z-w,4kS01K2URu522IomkGOFHl,6790425775343421441,1514701746,1514700660,U8UMUuVuCw6c
Desesperados,79,Rauw Alejandro,88,Desesperados,224996,spotify:track:6ZOcbKub95XSDESsKKuH41,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,audio_features,6ZOcbKub95XSDESsKKuH41,spotify:track:6ZOcbKub95XSDESsKKuH41,https://api.spotify.com/v1/tracks/6ZOcbKub95XSDESsKKuH41,https://api.spotify.com/v1/audio-analysis/6ZOcbKub95XSDESsKKuH41,224997,4,1038,Rauw Alejandro & Chencho Corleone - Desesperados (Video Oficial),rauwalejandro & Chencho Corleone,161612812,858900,-4200,K9mTSekTktw,6ZOcbKub95XSDESsKKuH41,7046255380241976069,1596863561,1596863559,O7xKloaxcS0G
"The Business, Pt. II",59,Tiësto,82,"The Business, Pt. II",164267,spotify:track:0SZPXD0uEl72YjUVY2K3E9,0.658,0.747,8,-6.567,0,0.0971,0.138,0.0,0.129,0.326,120.073,audio_features,0SZPXD0uEl72YjUVY2K3E9,spotify:track:0SZPXD0uEl72YjUVY2K3E9,https://api.spotify.com/v1/tracks/0SZPXD0uEl72YjUVY2K3E9,https://api.spotify.com/v1/audio-analysis/0SZPXD0uEl72YjUVY2K3E9,164268,4,1039,"Tiësto & Ty Dolla $ign - The Business, Pt. II (Official Lyric Video)",business boy,44477148,858750,11850,fVuw7VCefME,0SZPXD0uEl72YjUVY2K3E9,6702857787891845893,1549275044,1549275043,0coBE1IKwzye
It's My Life,0,Bon Jovi,76,Crush,224493,spotify:track:1zOaxkbS1kAY1gIi0g8sOm,0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,audio_features,1zOaxkbS1kAY1gIi0g8sOm,spotify:track:1zOaxkbS1kAY1gIi0g8sOm,https://api.spotify.com/v1/tracks/1zOaxkbS1kAY1gIi0g8sOm,https://api.spotify.com/v1/audio-analysis/1zOaxkbS1kAY1gIi0g8sOm,224493,4,1040,Bon Jovi - It's My Life (Official Music Video),Bon Jovi,14149225,858336,42336,vx2u5uUu3DE,1zOaxkbS1kAY1gIi0g8sOm,6751137306649823233,1484688244,1484688048,TZzOS63Pmnpp
NO,53,Meghan Trainor,76,Thank You (Deluxe),213506,spotify:track:3ge54HUrk1ht3EX5SMhIzZ,0.471,0.802,1,-3.599,0,0.27,0.0125,1.45e-06,0.702,0.653,88.615,audio_features,3ge54HUrk1ht3EX5SMhIzZ,spotify:track:3ge54HUrk1ht3EX5SMhIzZ,https://api.spotify.com/v1/tracks/3ge54HUrk1ht3EX5SMhIzZ,https://api.spotify.com/v1/audio-analysis/3ge54HUrk1ht3EX5SMhIzZ,213507,4,1041,Meghan Trainor - NO,Meghan Trainor,194150880,858100,74802,cMTAUr3Nm6I,3ge54HUrk1ht3EX5SMhIzZ,6717100734657087489,1089260138,1089260132,MU0QUFvNHCzd
ຕື່ນຈາກຝັນ (ตื่นจากฝัน),49,BAY6IX,31,ຕື່ນຈາກຝັນ (ตื่นจากฝัน),207026,spotify:track:3jf4MpjsHD1425xmxgd1L3,0.398,0.284,5,-12.058,0,0.0472,0.839,0.0,0.109,0.621,179.819,audio_features,3jf4MpjsHD1425xmxgd1L3,spotify:track:3jf4MpjsHD1425xmxgd1L3,https://api.spotify.com/v1/tracks/3jf4MpjsHD1425xmxgd1L3,https://api.spotify.com/v1/audio-analysis/3jf4MpjsHD1425xmxgd1L3,207026,4,1042,ຕື່ນຈາກຝັນ ( ตื่นจากฝัน ) - BAY6IX & LALA 【Official Music Video】,BAY6IX,67185922,857700,-1287,L0YF-qzCyJc,3jf4MpjsHD1425xmxgd1L3,7023360307204474881,1592097718,1592097705,VGF9sMznaPG4
Broken,3,Deep13Bhai,15,Broken,195200,spotify:track:6TgDiZaoQtSeFT6VsM8P9t,0.669,0.715,11,-6.604,1,0.157,0.187,3.48e-06,0.229,0.778,149.961,audio_features,6TgDiZaoQtSeFT6VsM8P9t,spotify:track:6TgDiZaoQtSeFT6VsM8P9t,https://api.spotify.com/v1/tracks/6TgDiZaoQtSeFT6VsM8P9t,https://api.spotify.com/v1/audio-analysis/6TgDiZaoQtSeFT6VsM8P9t,195200,4,1043,original sound - Dhruv Singhal,Dhruv Singhal,44016563,856400,0,,6TgDiZaoQtSeFT6VsM8P9t,6753195968025496322,,,ESdlhGaeJYNR
Shut Down,82,BLACKPINK,82,BORN PINK,175889,spotify:track:6tCd8bPvYnceDG7W9M1RMk,0.813,0.657,0,-6.447,1,0.0372,0.00269,0.0,0.183,0.651,110.053,audio_features,6tCd8bPvYnceDG7W9M1RMk,spotify:track:6tCd8bPvYnceDG7W9M1RMk,https://api.spotify.com/v1/tracks/6tCd8bPvYnceDG7W9M1RMk,https://api.spotify.com/v1/audio-analysis/6tCd8bPvYnceDG7W9M1RMk,175889,3,1044,BLACKPINK - ‘Shut Down’ M/V,blackpinkofficial,457265890,854596,-860,POe9SOEKotk,6tCd8bPvYnceDG7W9M1RMk,7143782139849345026,1644020440,1644020437,ciVX5zEX9aLq
Maria,74,Hwa Sa,59,María,199026,spotify:track:0ZeGfEAL5Rl4pd5LZBGuEK,0.658,0.749,9,-2.967,0,0.0634,0.238,2.03e-06,0.272,0.442,128.909,audio_features,0ZeGfEAL5Rl4pd5LZBGuEK,spotify:track:0ZeGfEAL5Rl4pd5LZBGuEK,https://api.spotify.com/v1/tracks/0ZeGfEAL5Rl4pd5LZBGuEK,https://api.spotify.com/v1/audio-analysis/0ZeGfEAL5Rl4pd5LZBGuEK,199027,4,1049,[MV] 화사 (Hwa Sa) - 마리아 (Maria),Hwa Sa,160256920,851300,-3072,brZRDjFIFJs,0ZeGfEAL5Rl4pd5LZBGuEK,6843607089181362177,1521222426,1521222154,RKVMaESrbTzf
Terluka,31,Repvblik Band,42,Transisi,221106,spotify:track:1oXKFyvz9PBzaIUSbuGGZQ,0.56,0.515,9,-7.143,1,0.0272,0.134,2.47e-06,0.142,0.497,77.959,audio_features,1oXKFyvz9PBzaIUSbuGGZQ,spotify:track:1oXKFyvz9PBzaIUSbuGGZQ,https://api.spotify.com/v1/tracks/1oXKFyvz9PBzaIUSbuGGZQ,https://api.spotify.com/v1/audio-analysis/1oXKFyvz9PBzaIUSbuGGZQ,221107,5,1050,Aku Takut,Repvblik Band,6390859,851100,4000,,1oXKFyvz9PBzaIUSbuGGZQ,6535291933953264386,,,4ZSVhth21quX
