track_name,track_pop,artist,artist_pop,album,length,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days,youtube_platform_id,spotify_platform_id,tiktok_platform_id,itunes_platform_id,itunes_album_platform_id,song_guid
Whistle,53,Riko Rose,33,Whistle,103838,spotify:track:3ZSqh50XvrZ80rDuSjZVrf,0.832,0.843,7,-6.125,1,0.242,0.362,0.0,0.161,0.549,140.996,audio_features,3ZSqh50XvrZ80rDuSjZVrf,spotify:track:3ZSqh50XvrZ80rDuSjZVrf,https://api.spotify.com/v1/tracks/3ZSqh50XvrZ80rDuSjZVrf,https://api.spotify.com/v1/audio-analysis/3ZSqh50XvrZ80rDuSjZVrf,103839,4,3613,Riko Rose - Whistle (Official Music Video),Trying To Hit That Whistle Tone Like,1370501,254300,0,DfFUCHu_l0k,3ZSqh50XvrZ80rDuSjZVrf,154273215907819520,1592707315,1592707314,j6lHOL3Oani7
Change Ya Life,59,Haiti Babii,45,Change Ya Life,156769,spotify:track:5JboK5zbbhXIN7iN9NHS8t,0.696,0.399,4,-8.673,0,0.0369,0.0224,0.0,0.0747,0.364,98.004,audio_features,5JboK5zbbhXIN7iN9NHS8t,spotify:track:5JboK5zbbhXIN7iN9NHS8t,https://api.spotify.com/v1/tracks/5JboK5zbbhXIN7iN9NHS8t,https://api.spotify.com/v1/audio-analysis/5JboK5zbbhXIN7iN9NHS8t,156770,4,3615,Haiti Babii - Change Ya Life (Official Video),Haiti babii,80093083,254300,-1226,M9nTzR_wL3Q,5JboK5zbbhXIN7iN9NHS8t,6719194126186711813,1509125428,1509125425,ZY1aeiviRQYB
God's Plan,18,Drake,94,Scary Hours,198960,spotify:track:6T8cJz5lAqGer9GUHGyelE,0.755,0.448,7,-9.587,1,0.107,0.0283,3.28e-05,0.514,0.318,77.179,audio_features,6T8cJz5lAqGer9GUHGyelE,spotify:track:6T8cJz5lAqGer9GUHGyelE,https://api.spotify.com/v1/tracks/6T8cJz5lAqGer9GUHGyelE,https://api.spotify.com/v1/audio-analysis/6T8cJz5lAqGer9GUHGyelE,198960,4,3616,Drake - God's Plan,Drake,23523877,254214,1882,xpVfcZ0ZcFM,6T8cJz5lAqGer9GUHGyelE,6791241201614850049,1406109863,1406109769,nl0cPH1J7dhz
Probleminha,0,DJ Ivis,48,Probleminha,193452,spotify:track:5QhvzLyzSLSkicF3xSRSCf,0.724,0.954,7,-2.632,1,0.119,0.176,0.0,0.0819,0.896,155.939,audio_features,5QhvzLyzSLSkicF3xSRSCf,spotify:track:5QhvzLyzSLSkicF3xSRSCf,https://api.spotify.com/v1/tracks/5QhvzLyzSLSkicF3xSRSCf,https://api.spotify.com/v1/audio-analysis/5QhvzLyzSLSkicF3xSRSCf,193453,4,3617,PROBLEMINHA - DJ Ivis e Barões da Pisadinha (Clipe Oficial),DJ Ivis & Os Barões da Pisadinha,6079059,254100,2650,hs-VCMC2HlQ,5QhvzLyzSLSkicF3xSRSCf,6973815286264760321,1572356358,1572356357,ZEbGqF8KLNlt
Gori Diyan Jhanjran,21,Sunidhi Chauhan,72,Shava Ni Girdhari Lal (Original Motion Picture Soundtrack),156470,spotify:track:74srQBS8dtYkPxNknHO4bz,0.848,0.663,6,-3.423,0,0.0819,0.461,0.0,0.093,0.656,116.907,audio_features,74srQBS8dtYkPxNknHO4bz,spotify:track:74srQBS8dtYkPxNknHO4bz,https://api.spotify.com/v1/tracks/74srQBS8dtYkPxNknHO4bz,https://api.spotify.com/v1/audio-analysis/74srQBS8dtYkPxNknHO4bz,156470,4,3618,original sound,_diyan_,18914641,253900,0,,74srQBS8dtYkPxNknHO4bz,6604615797857848070,1598902747,1598902616,6vljyX81kuxg
Truyen Thai Y (feat. Masew),40,Ngô Kiến Huy,27,Truyen Thai Y (feat. Masew),181014,spotify:track:70SyyW2Z1A5UNY3g8bPo5I,0.872,0.745,8,-4.732,0,0.0429,0.538,0.000859,0.0757,0.667,122.054,audio_features,70SyyW2Z1A5UNY3g8bPo5I,spotify:track:70SyyW2Z1A5UNY3g8bPo5I,https://api.spotify.com/v1/tracks/70SyyW2Z1A5UNY3g8bPo5I,https://api.spotify.com/v1/audio-analysis/70SyyW2Z1A5UNY3g8bPo5I,181014,4,3619,Truyền Thái Y - Ngô Kiến Huy x Masew x Đinh Hà Uyên Thư | Official Music Video,Masew,12180237,253900,-816,XMnPvCcwVpk,70SyyW2Z1A5UNY3g8bPo5I,6729376205608337409,1477788129,1477788124,vaPtkS9P6BS2
Bad Boy (feat. Luana Kiara),70,Raaban,54,Bad Boy (feat. Luana Kiara),190673,spotify:track:64p6ua7zpf66s62StC2QLv,0.644,0.892,0,-1.1,0,0.0567,0.13,0.000113,0.0893,0.767,180.044,audio_features,64p6ua7zpf66s62StC2QLv,spotify:track:64p6ua7zpf66s62StC2QLv,https://api.spotify.com/v1/tracks/64p6ua7zpf66s62StC2QLv,https://api.spotify.com/v1/audio-analysis/64p6ua7zpf66s62StC2QLv,190674,4,3620,"Tungevaag, Raaban  - Bad Boy (Official Video)",RAABAN & Tungevaag,33050421,253800,-560,WCTjFHyvEaM,64p6ua7zpf66s62StC2QLv,6593613494333999109,1423077963,1423077959,4WKK31WYaeiV
Major Propulsion (DJ Club Mix),7,UHHMG,24,Delta Station 23,322378,spotify:track:07RKVCYyxBR3rlHGp4WMGV,0.801,0.651,11,-9.937,0,0.0561,0.09,0.793,0.0884,0.702,125.021,audio_features,07RKVCYyxBR3rlHGp4WMGV,spotify:track:07RKVCYyxBR3rlHGp4WMGV,https://api.spotify.com/v1/tracks/07RKVCYyxBR3rlHGp4WMGV,https://api.spotify.com/v1/audio-analysis/07RKVCYyxBR3rlHGp4WMGV,322378,4,3621,Major Permission,DJ BAI,7867375,253700,4400,,07RKVCYyxBR3rlHGp4WMGV,6991889272156620801,1547512307,1547511988,r1Dj5b8wgSU6
Click Clack Bum,44,Kant,50,Click Clack Bum,265111,spotify:track:32UHy2kDV9vbbXSVuEmxwL,0.892,0.684,7,-6.193,1,0.306,0.217,0.0,0.0427,0.418,134.947,audio_features,32UHy2kDV9vbbXSVuEmxwL,spotify:track:32UHy2kDV9vbbXSVuEmxwL,https://api.spotify.com/v1/tracks/32UHy2kDV9vbbXSVuEmxwL,https://api.spotify.com/v1/audio-analysis/32UHy2kDV9vbbXSVuEmxwL,265111,4,3623,Kant ft. Nog e Spinardi - Click Clack Bum | Prod. Chiocki,Kant & NOG & Spinardi,38519399,253600,-1530,jtU8ZaHzmW0,32UHy2kDV9vbbXSVuEmxwL,6909806557467347718,,,eNFSZWiXLuAa
I AM WOMAN,23,Emmy Meli,51,Músicas Pop para Lojas,232813,spotify:track:3m0BWXRuqFmrgeDhjMpm64,0.646,0.471,10,-9.247,1,0.157,0.122,0.0,0.125,0.455,170.084,audio_features,3m0BWXRuqFmrgeDhjMpm64,spotify:track:3m0BWXRuqFmrgeDhjMpm64,https://api.spotify.com/v1/tracks/3m0BWXRuqFmrgeDhjMpm64,https://api.spotify.com/v1/audio-analysis/3m0BWXRuqFmrgeDhjMpm64,232813,4,3624,Emmy Meli - I AM WOMAN (Our Lyric Video),EMMY MELÍ,100079956,253500,-520,R4D0gW2Vl7k,3m0BWXRuqFmrgeDhjMpm64,7031761268163741698,1596192527,1596192524,hznCuGSEPUAE
Un Año,7,Sebastian Yatra,79,Munchies De Pop Latino,164440,spotify:track:5TYLhHk6UGMiSKG8lYqVum,0.771,0.381,1,-6.809,0,0.0516,0.151,0.0,0.104,0.534,94.92,audio_features,5TYLhHk6UGMiSKG8lYqVum,spotify:track:5TYLhHk6UGMiSKG8lYqVum,https://api.spotify.com/v1/tracks/5TYLhHk6UGMiSKG8lYqVum,https://api.spotify.com/v1/audio-analysis/5TYLhHk6UGMiSKG8lYqVum,164440,4,3626,"Sebastián Yatra, Reik - Un Año (Official Video)",sebastianyatra,12319851,253410,348,ghAvJMxE1qo,5TYLhHk6UGMiSKG8lYqVum,5000000001456187733,1456187733,1456187526,lKbC8Hzv29UI
No Promises (feat. Demi Lovato),68,Cheat Codes,66,No Promises (feat. Demi Lovato),223503,spotify:track:1louJpMmzEicAn7lzDalPW,0.741,0.667,10,-5.445,1,0.134,0.0575,0.0,0.106,0.595,112.956,audio_features,1louJpMmzEicAn7lzDalPW,spotify:track:1louJpMmzEicAn7lzDalPW,https://api.spotify.com/v1/tracks/1louJpMmzEicAn7lzDalPW,https://api.spotify.com/v1/audio-analysis/1louJpMmzEicAn7lzDalPW,223504,4,3627,Cheat Codes - No Promises ft. Demi Lovato [Official Video],Cheat Codes & Demi Lovato,4149126,253400,0,jn40gqhxoSY,1louJpMmzEicAn7lzDalPW,213872951711195136,1219424964,1219424646,pqT7LEc333TR
Chinita Girl,52,Lil Vinceyy,31,Chinita Girl,238859,spotify:track:6r7sdXUiKjgEx3I8GQRpSq,0.702,0.49,1,-6.828,1,0.213,0.0618,0.0,0.076,0.59,103.021,audio_features,6r7sdXUiKjgEx3I8GQRpSq,spotify:track:6r7sdXUiKjgEx3I8GQRpSq,https://api.spotify.com/v1/tracks/6r7sdXUiKjgEx3I8GQRpSq,https://api.spotify.com/v1/audio-analysis/6r7sdXUiKjgEx3I8GQRpSq,238860,4,3628,Lil Vinceyy ft. Guel - Chinita Girl (Official Music Video),Lil Vinceyy,3787547,253400,0,-S7T8HHG3fo,6r7sdXUiKjgEx3I8GQRpSq,6800370396810971138,,,KYLQiqICINpJ
Rudra Mantra,0,Yash Kumarr,2,Rudra (Original Motion Picture Soundtrack),231235,spotify:track:2UZGYQiGsErJa5qrJ7wPqv,0.695,0.896,2,-5.051,1,0.0601,0.122,4.45e-06,0.0749,0.593,108.773,audio_features,2UZGYQiGsErJa5qrJ7wPqv,spotify:track:2UZGYQiGsErJa5qrJ7wPqv,https://api.spotify.com/v1/tracks/2UZGYQiGsErJa5qrJ7wPqv,https://api.spotify.com/v1/audio-analysis/2UZGYQiGsErJa5qrJ7wPqv,231236,3,3629,original sound,Pankaj Saini,42749323,253200,0,,2UZGYQiGsErJa5qrJ7wPqv,6665663907249539846,,,mpjjWKIlA2rL
Мармеладка,23,Артур Бабич,20,Мармеладка,148985,spotify:track:2wuTDLdFfKC80XktIUKxgq,0.688,0.873,0,-5.441,1,0.149,0.162,0.0,0.0818,0.629,159.995,audio_features,2wuTDLdFfKC80XktIUKxgq,spotify:track:2wuTDLdFfKC80XktIUKxgq,https://api.spotify.com/v1/tracks/2wuTDLdFfKC80XktIUKxgq,https://api.spotify.com/v1/audio-analysis/2wuTDLdFfKC80XktIUKxgq,148985,4,3630,Артур Бабич - Мармеладка (Премьера клипа / 2020),Бабич или БабиТч?🤨,36715560,253200,-1120,ppPxgPgIpsc,2wuTDLdFfKC80XktIUKxgq,6880702631631669250,1534302739,1534302737,DVQG3wxzldmA
She Doesn't Mind,59,Sean Paul,79,Tomahawk Technique,227786,spotify:track:4S9zTd8Oj77G0WhHK3Apuk,0.718,0.776,7,-5.208,0,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,audio_features,4S9zTd8Oj77G0WhHK3Apuk,spotify:track:4S9zTd8Oj77G0WhHK3Apuk,https://api.spotify.com/v1/tracks/4S9zTd8Oj77G0WhHK3Apuk,https://api.spotify.com/v1/audio-analysis/4S9zTd8Oj77G0WhHK3Apuk,227787,4,3631,Sean Paul - She Doesn't Mind (Official Video),Sean Paul,22556019,253128,6793,SbUBMklQSVU,4S9zTd8Oj77G0WhHK3Apuk,6704976477072394241,1228295902,1228295817,9iyBVEck6Mot
The Sound Of Rapper - Original mix,0,JP Torres,0,Underground EP,366000,spotify:track:3qf6ua0K8tnWu9TzhPBa7t,0.804,0.95,10,-6.942,0,0.0478,0.000136,0.811,0.0652,0.351,126.999,audio_features,3qf6ua0K8tnWu9TzhPBa7t,spotify:track:3qf6ua0K8tnWu9TzhPBa7t,https://api.spotify.com/v1/tracks/3qf6ua0K8tnWu9TzhPBa7t,https://api.spotify.com/v1/audio-analysis/3qf6ua0K8tnWu9TzhPBa7t,366000,4,3632,original sound,Umar Poppy Music,14228700,253100,-729,,3qf6ua0K8tnWu9TzhPBa7t,6932861527653485314,,,1Lk4dunqcviO
Quero Ver Voce Cair Dentro (Eletrofunk),34,Mc Fopi,39,Quero Ver Voce Cair Dentro (Eletrofunk),189022,spotify:track:68DM6ELRYksTSl2IFRuP6R,0.97,0.517,6,-7.05,0,0.211,0.0321,0.344,0.0616,0.877,127.865,audio_features,68DM6ELRYksTSl2IFRuP6R,spotify:track:68DM6ELRYksTSl2IFRuP6R,https://api.spotify.com/v1/tracks/68DM6ELRYksTSl2IFRuP6R,https://api.spotify.com/v1/audio-analysis/68DM6ELRYksTSl2IFRuP6R,189022,4,3633,QUERO VER VOCÊ CAIR DENTRO - MC GW e MC Fopi (Love Funk) JKnoBeat,Mc Fopi & MC GW,47307074,253038,-1998,JxPxEAR3dDY,68DM6ELRYksTSl2IFRuP6R,7088141561653070597,1612173261,1612173260,1hdzAvIjnlwp
Hasta la Raíz,54,Natalia Lafourcade,71,Hasta la Raíz,221800,spotify:track:73mHMjEAnw4UgF1MkVVlR4,0.584,0.678,3,-7.082,1,0.0375,0.209,0.000453,0.165,0.564,153.018,audio_features,73mHMjEAnw4UgF1MkVVlR4,spotify:track:73mHMjEAnw4UgF1MkVVlR4,https://api.spotify.com/v1/tracks/73mHMjEAnw4UgF1MkVVlR4,https://api.spotify.com/v1/audio-analysis/73mHMjEAnw4UgF1MkVVlR4,221800,3,3634,Natalia Lafourcade - Hasta la Raíz,Natalia Lafourcade,97320889,253000,550,IKmPci5VXz0,73mHMjEAnw4UgF1MkVVlR4,222453230176251905,1055384375,1055384362,z4aOksSBiF6x
Caramelo,66,Ozuna,86,ENOC,217240,spotify:track:5Jm4w8jmPEBTLjI9vH4fXo,0.735,0.791,6,-4.462,1,0.0679,0.0529,0.000146,0.145,0.697,168.087,audio_features,5Jm4w8jmPEBTLjI9vH4fXo,spotify:track:5Jm4w8jmPEBTLjI9vH4fXo,https://api.spotify.com/v1/tracks/5Jm4w8jmPEBTLjI9vH4fXo,https://api.spotify.com/v1/audio-analysis/5Jm4w8jmPEBTLjI9vH4fXo,217240,4,3635,Ozuna - Caramelo (Video Oficial),OZUNA,29203444,253000,403,BFlG5sD540k,5Jm4w8jmPEBTLjI9vH4fXo,6834265519646836738,1516395967,1516395686,Uwnfgn7H0IdY
I Need You,63,LeAnn Rimes,59,I Need You,229826,spotify:track:046MBhhgQJJghnbgZCkaAR,0.478,0.736,7,-7.124,1,0.0367,0.02,9.58e-05,0.118,0.564,144.705,audio_features,046MBhhgQJJghnbgZCkaAR,spotify:track:046MBhhgQJJghnbgZCkaAR,https://api.spotify.com/v1/tracks/046MBhhgQJJghnbgZCkaAR,https://api.spotify.com/v1/audio-analysis/046MBhhgQJJghnbgZCkaAR,229827,4,3636,LeAnn Rimes - I Need You (Official Music Video),LeAnn Rimes Cibrian,5884775,252994,15322,AA_5sLaTErQ,046MBhhgQJJghnbgZCkaAR,6767430617488427010,79583252,79583338,kfxVMoPRoYG1
Oh Yeah,0,Yello,47,Stella (Remastered 2005),185043,spotify:track:0dNiIiUZTj7P5fnzXPkQtk,0.746,0.916,6,-7.982,1,0.0616,0.00435,0.8,0.0456,0.734,132.602,audio_features,0dNiIiUZTj7P5fnzXPkQtk,spotify:track:0dNiIiUZTj7P5fnzXPkQtk,https://api.spotify.com/v1/tracks/0dNiIiUZTj7P5fnzXPkQtk,https://api.spotify.com/v1/audio-analysis/0dNiIiUZTj7P5fnzXPkQtk,185043,4,3637,Yello - Oh Yeah (Official Video),Ferris Bueller,61907148,252850,5250,6jJkdRaa04g,0dNiIiUZTj7P5fnzXPkQtk,6718922404392880129,1444006984,1444006703,WR0y8Is6gF6Z
"Nunca Foi Sorte, Sempre Foi Deus",44,Yury Pressão,52,"Nunca Foi Sorte, Sempre Foi Deus",204095,spotify:track:5gMuJSRzrquewebnZDgeO6,0.635,0.767,4,-3.67,0,0.0406,0.724,0.0,0.249,0.952,76.352,audio_features,5gMuJSRzrquewebnZDgeO6,spotify:track:5gMuJSRzrquewebnZDgeO6,https://api.spotify.com/v1/tracks/5gMuJSRzrquewebnZDgeO6,https://api.spotify.com/v1/audio-analysis/5gMuJSRzrquewebnZDgeO6,204096,4,3638,Yury Pressão e Tarcísio do Acordeon - Nunca Foi Sorte Sempre Foi Deus (Clipe Oficial),Yury Pressão,7256226,252800,600,Ndv5wMRDJy0,5gMuJSRzrquewebnZDgeO6,6948179480229709826,,,7HHUymloyvaa
Addicted,48,Gucci Mane,75,WOPTOBER,191893,spotify:track:6yuraIBlY8JGTVSwt2QSoB,0.804,0.753,10,-5.807,0,0.153,0.201,0.0,0.643,0.775,134.0,audio_features,6yuraIBlY8JGTVSwt2QSoB,spotify:track:6yuraIBlY8JGTVSwt2QSoB,https://api.spotify.com/v1/tracks/6yuraIBlY8JGTVSwt2QSoB,https://api.spotify.com/v1/audio-analysis/6yuraIBlY8JGTVSwt2QSoB,191893,4,3639,Gucci Mane - Addicted [Official Audio],Gucci Mane,65749954,252800,-284,zuwnLd3d9PA,6yuraIBlY8JGTVSwt2QSoB,6704976029796009986,1163378584,1163378047,n8fbIvwtvGt6
Sexy Bitch (feat. Akon) - Extended,51,David Guetta,87,Sexy Bitch,312013,spotify:track:4DKI6cwzPAwaDEe3zPRh7u,0.967,0.306,11,-5.783,0,0.137,0.0174,0.0271,0.0755,0.791,130.016,audio_features,4DKI6cwzPAwaDEe3zPRh7u,spotify:track:4DKI6cwzPAwaDEe3zPRh7u,https://api.spotify.com/v1/tracks/4DKI6cwzPAwaDEe3zPRh7u,https://api.spotify.com/v1/audio-analysis/4DKI6cwzPAwaDEe3zPRh7u,312013,4,3640,david guetta - sexy bitch (TikTok Remix) [Lyrics],David Guetta,56077975,252798,5928,0DV8NHXdYzQ,4DKI6cwzPAwaDEe3zPRh7u,6890952398727056129,726376576,726376094,tt9GwJvEqaju
Ước Hẹn Trăm Năm - Lofi Version,22,NH4T,29,Ước Hẹn Trăm Năm (Lofi Version),297261,spotify:track:2PIS93qJhsowXLKaAF0UCg,0.782,0.412,0,-10.667,1,0.0343,0.476,0.000599,0.337,0.402,110.056,audio_features,2PIS93qJhsowXLKaAF0UCg,spotify:track:2PIS93qJhsowXLKaAF0UCg,https://api.spotify.com/v1/tracks/2PIS93qJhsowXLKaAF0UCg,https://api.spotify.com/v1/audio-analysis/2PIS93qJhsowXLKaAF0UCg,297261,4,3641,Yêu Là Cưới (Lofi Version),"Phát Hồ, 1992",12835044,252600,-200,,2PIS93qJhsowXLKaAF0UCg,7008312136338262810,,,4r1BkIgGQLZh
Dirty Thoughts,0,Chloe Adams,53,Dirty Thoughts,129698,spotify:track:3ngV3q1Mplay2vhxAwamZP,0.662,0.461,7,-7.201,1,0.107,0.173,1.26e-06,0.486,0.387,167.085,audio_features,3ngV3q1Mplay2vhxAwamZP,spotify:track:3ngV3q1Mplay2vhxAwamZP,https://api.spotify.com/v1/tracks/3ngV3q1Mplay2vhxAwamZP,https://api.spotify.com/v1/audio-analysis/3ngV3q1Mplay2vhxAwamZP,129699,4,3642,Chloe Adams - Dirty Thoughts (Official Lyric Video),Chloe Adams,23176477,252500,5125,gEK7Vt5X7CU,3ngV3q1Mplay2vhxAwamZP,7024066396766914562,1622362314,1622362313,tYYbx2la9hNe
